"date","TRMMEANCPIM158SFRBCLE","CPIAUCSL"
1999-10-01,1.55172783337072,0.00178784266984495
1999-11-01,1.93820769365047,0.00178465199286146
1999-12-01,1.99440183443171,0.00237529691211405
2000-01-01,3.44812254282545,0.00296208530805687
2000-02-01,2.79764459601377,0.00413467217956284
2000-03-01,3.76049874075102,0.00588235294117647
2000-04-01,1.5152221138852,-0.000584795321637394
2000-05-01,2.86166118073075,0.00175541252194256
2000-06-01,3.33800540782574,0.0058411214953271
2000-07-01,3.22181854910981,0.00290360046457607
2000-08-01,2.43271016844187,0
2000-09-01,3.18723288256695,0.00521134916039378
2000-10-01,2.13256459218873,0.00172811059907841
2000-11-01,2.03595491421777,0.00172512938470375
2000-12-01,3.28731362691443,0.00229621125143516
2001-01-01,4.00654358782173,0.00572737686139748
2001-02-01,2.65251148356815,0.00227790432801826
